audio_file,speaker,language,duration,text,source_audio_file,source_start,source_end,source_text,asr_language,asr_language_probability
wavs/lk_0010_bhojpuri_intro_027.wav,lk,bhojpuri,10.01,अड़े वेई,wavs/lk_0010_bhojpuri_intro.wav,256.699,266.706,"नमस्ते सर गुड़ू बॉर्निंग रहुआ का हाल बा रहुआ कैसन बानी अमार नाम लोकेश कुमार बा और हम बनी और हम पड़ी अमार नाम लोकेश कुमार पड़ी और हम येक्सिस इलेक्ट्रानिक्स से बात करत बानी करत बानी करत बानी करत बानी हमनी के सैमसन प्रोडक्ट्स के रीजिनल डिस्ट्रिब्यूटर बानी रीजिनल डिस्ट्रिब्यूटर हैं अभी रहुआ के रहुआ से के एक मिनट बात कर सकत बनी सकत बात कर सकत बनी एक मिनट टाइम लेवे के समय ना ले तो चिंता ना करिए पर इसमें पर इसमें बात अभी रहुआ से एक मिनट बात कर सकती बानी और यह सकती पानी का क्या मतलब होता है सक्ति बानी आप लोगों से एक मिनट आप लोगों से आप से एक मिनट रहुआ से एक मिनट बार बार कर सकती यह कितना अजीब लगता है वहाँ सब कोई को बहुचपुरी आता है अब इसका क्या मतलब है कि हम बस ये जानने के चाहत बनी की रववा के आफिस में या फैक्टरी में डिस्प्ले चाही की साइन बोर्ड वीडियो वॉल, मॉनिटर, टीवी, एसी कि कुछ जरूरत भाई नहीं कि यही तो बोलिए कंपनी में हां टीवी के एसी हां व्यवस्था का करेंगे स्मगल करेंगे का व्यवस्ता करा लेंगे व्यवस्ता खोजता नहीं अब ये requirement का क्या बनेगा जरुवत भी बनेगा न requirement तो फिर जरुवत ही होगा अगर अभी जरुवत ना हानी तो कोई बात ना बा तो बताई हां यह बहुत जरूरी बात है कि यह है नहीं कि दूसर बनी कभी-कभी दूसर भी बनी और किसमें एक्टिव ज्यादा रहते ये बहुत सौने की बात है भोजपूरी में तो हम मज़े के लिए कर रहे हैं लोग के पास दस रूपे पान खाने के लिए नहीं है लेकिन भोजपूरी में बात करेगा मज़ा आएगा अराम से यार जब कोई गाली देता है या कुछ ऐसा बोलता है तब ही तो लगता है कि वो फील आया की",hi,1.0
wavs/lk_0010_bhojpuri_intro_028.wav,lk,bhojpuri,5.83,कमपन,wavs/lk_0010_bhojpuri_intro.wav,266.546,272.373,"नमस्ते सर गुड़ू बॉर्निंग रहुआ का हाल बा रहुआ कैसन बानी अमार नाम लोकेश कुमार बा और हम बनी और हम पड़ी अमार नाम लोकेश कुमार पड़ी और हम येक्सिस इलेक्ट्रानिक्स से बात करत बानी करत बानी करत बानी करत बानी हमनी के सैमसन प्रोडक्ट्स के रीजिनल डिस्ट्रिब्यूटर बानी रीजिनल डिस्ट्रिब्यूटर हैं अभी रहुआ के रहुआ से के एक मिनट बात कर सकत बनी सकत बात कर सकत बनी एक मिनट टाइम लेवे के समय ना ले तो चिंता ना करिए पर इसमें पर इसमें बात अभी रहुआ से एक मिनट बात कर सकती बानी और यह सकती पानी का क्या मतलब होता है सक्ति बानी आप लोगों से एक मिनट आप लोगों से आप से एक मिनट रहुआ से एक मिनट बार बार कर सकती यह कितना अजीब लगता है वहाँ सब कोई को बहुचपुरी आता है अब इसका क्या मतलब है कि हम बस ये जानने के चाहत बनी की रववा के आफिस में या फैक्टरी में डिस्प्ले चाही की साइन बोर्ड वीडियो वॉल, मॉनिटर, टीवी, एसी कि कुछ जरूरत भाई नहीं कि यही तो बोलिए कंपनी में हां टीवी के एसी हां व्यवस्था का करेंगे स्मगल करेंगे का व्यवस्ता करा लेंगे व्यवस्ता खोजता नहीं अब ये requirement का क्या बनेगा जरुवत भी बनेगा न requirement तो फिर जरुवत ही होगा अगर अभी जरुवत ना हानी तो कोई बात ना बा तो बताई हां यह बहुत जरूरी बात है कि यह है नहीं कि दूसर बनी कभी-कभी दूसर भी बनी और किसमें एक्टिव ज्यादा रहते ये बहुत सौने की बात है भोजपूरी में तो हम मज़े के लिए कर रहे हैं लोग के पास दस रूपे पान खाने के लिए नहीं है लेकिन भोजपूरी में बात करेगा मज़ा आएगा अराम से यार जब कोई गाली देता है या कुछ ऐसा बोलता है तब ही तो लगता है कि वो फील आया की",hi,1.0
wavs/lk_0010_bhojpuri_intro_029.wav,lk,bhojpuri,9.4,पूच्पूरी में तो हम मज़े के लिए गर रहे हैं,wavs/lk_0010_bhojpuri_intro.wav,272.213,281.616,"नमस्ते सर गुड़ू बॉर्निंग रहुआ का हाल बा रहुआ कैसन बानी अमार नाम लोकेश कुमार बा और हम बनी और हम पड़ी अमार नाम लोकेश कुमार पड़ी और हम येक्सिस इलेक्ट्रानिक्स से बात करत बानी करत बानी करत बानी करत बानी हमनी के सैमसन प्रोडक्ट्स के रीजिनल डिस्ट्रिब्यूटर बानी रीजिनल डिस्ट्रिब्यूटर हैं अभी रहुआ के रहुआ से के एक मिनट बात कर सकत बनी सकत बात कर सकत बनी एक मिनट टाइम लेवे के समय ना ले तो चिंता ना करिए पर इसमें पर इसमें बात अभी रहुआ से एक मिनट बात कर सकती बानी और यह सकती पानी का क्या मतलब होता है सक्ति बानी आप लोगों से एक मिनट आप लोगों से आप से एक मिनट रहुआ से एक मिनट बार बार कर सकती यह कितना अजीब लगता है वहाँ सब कोई को बहुचपुरी आता है अब इसका क्या मतलब है कि हम बस ये जानने के चाहत बनी की रववा के आफिस में या फैक्टरी में डिस्प्ले चाही की साइन बोर्ड वीडियो वॉल, मॉनिटर, टीवी, एसी कि कुछ जरूरत भाई नहीं कि यही तो बोलिए कंपनी में हां टीवी के एसी हां व्यवस्था का करेंगे स्मगल करेंगे का व्यवस्ता करा लेंगे व्यवस्ता खोजता नहीं अब ये requirement का क्या बनेगा जरुवत भी बनेगा न requirement तो फिर जरुवत ही होगा अगर अभी जरुवत ना हानी तो कोई बात ना बा तो बताई हां यह बहुत जरूरी बात है कि यह है नहीं कि दूसर बनी कभी-कभी दूसर भी बनी और किसमें एक्टिव ज्यादा रहते ये बहुत सौने की बात है भोजपूरी में तो हम मज़े के लिए कर रहे हैं लोग के पास दस रूपे पान खाने के लिए नहीं है लेकिन भोजपूरी में बात करेगा मज़ा आएगा अराम से यार जब कोई गाली देता है या कुछ ऐसा बोलता है तब ही तो लगता है कि वो फील आया की",hi,1.0
wavs/lk_0010_bhojpuri_intro_030.wav,lk,bhojpuri,12.14,"लोग के पास दस रुप्या पान खाने किले नहीं है, लेकिन बोजपरी में बात करेगा, मजा आएगा।",wavs/lk_0010_bhojpuri_intro.wav,281.456,293.6,"नमस्ते सर गुड़ू बॉर्निंग रहुआ का हाल बा रहुआ कैसन बानी अमार नाम लोकेश कुमार बा और हम बनी और हम पड़ी अमार नाम लोकेश कुमार पड़ी और हम येक्सिस इलेक्ट्रानिक्स से बात करत बानी करत बानी करत बानी करत बानी हमनी के सैमसन प्रोडक्ट्स के रीजिनल डिस्ट्रिब्यूटर बानी रीजिनल डिस्ट्रिब्यूटर हैं अभी रहुआ के रहुआ से के एक मिनट बात कर सकत बनी सकत बात कर सकत बनी एक मिनट टाइम लेवे के समय ना ले तो चिंता ना करिए पर इसमें पर इसमें बात अभी रहुआ से एक मिनट बात कर सकती बानी और यह सकती पानी का क्या मतलब होता है सक्ति बानी आप लोगों से एक मिनट आप लोगों से आप से एक मिनट रहुआ से एक मिनट बार बार कर सकती यह कितना अजीब लगता है वहाँ सब कोई को बहुचपुरी आता है अब इसका क्या मतलब है कि हम बस ये जानने के चाहत बनी की रववा के आफिस में या फैक्टरी में डिस्प्ले चाही की साइन बोर्ड वीडियो वॉल, मॉनिटर, टीवी, एसी कि कुछ जरूरत भाई नहीं कि यही तो बोलिए कंपनी में हां टीवी के एसी हां व्यवस्था का करेंगे स्मगल करेंगे का व्यवस्ता करा लेंगे व्यवस्ता खोजता नहीं अब ये requirement का क्या बनेगा जरुवत भी बनेगा न requirement तो फिर जरुवत ही होगा अगर अभी जरुवत ना हानी तो कोई बात ना बा तो बताई हां यह बहुत जरूरी बात है कि यह है नहीं कि दूसर बनी कभी-कभी दूसर भी बनी और किसमें एक्टिव ज्यादा रहते ये बहुत सौने की बात है भोजपूरी में तो हम मज़े के लिए कर रहे हैं लोग के पास दस रूपे पान खाने के लिए नहीं है लेकिन भोजपूरी में बात करेगा मज़ा आएगा अराम से यार जब कोई गाली देता है या कुछ ऐसा बोलता है तब ही तो लगता है कि वो फील आया की",hi,1.0
wavs/lk_0010_bhojpuri_intro_031.wav,lk,bhojpuri,12.07,अर हम से यार,wavs/lk_0010_bhojpuri_intro.wav,293.44,305.512,"नमस्ते सर गुड़ू बॉर्निंग रहुआ का हाल बा रहुआ कैसन बानी अमार नाम लोकेश कुमार बा और हम बनी और हम पड़ी अमार नाम लोकेश कुमार पड़ी और हम येक्सिस इलेक्ट्रानिक्स से बात करत बानी करत बानी करत बानी करत बानी हमनी के सैमसन प्रोडक्ट्स के रीजिनल डिस्ट्रिब्यूटर बानी रीजिनल डिस्ट्रिब्यूटर हैं अभी रहुआ के रहुआ से के एक मिनट बात कर सकत बनी सकत बात कर सकत बनी एक मिनट टाइम लेवे के समय ना ले तो चिंता ना करिए पर इसमें पर इसमें बात अभी रहुआ से एक मिनट बात कर सकती बानी और यह सकती पानी का क्या मतलब होता है सक्ति बानी आप लोगों से एक मिनट आप लोगों से आप से एक मिनट रहुआ से एक मिनट बार बार कर सकती यह कितना अजीब लगता है वहाँ सब कोई को बहुचपुरी आता है अब इसका क्या मतलब है कि हम बस ये जानने के चाहत बनी की रववा के आफिस में या फैक्टरी में डिस्प्ले चाही की साइन बोर्ड वीडियो वॉल, मॉनिटर, टीवी, एसी कि कुछ जरूरत भाई नहीं कि यही तो बोलिए कंपनी में हां टीवी के एसी हां व्यवस्था का करेंगे स्मगल करेंगे का व्यवस्ता करा लेंगे व्यवस्ता खोजता नहीं अब ये requirement का क्या बनेगा जरुवत भी बनेगा न requirement तो फिर जरुवत ही होगा अगर अभी जरुवत ना हानी तो कोई बात ना बा तो बताई हां यह बहुत जरूरी बात है कि यह है नहीं कि दूसर बनी कभी-कभी दूसर भी बनी और किसमें एक्टिव ज्यादा रहते ये बहुत सौने की बात है भोजपूरी में तो हम मज़े के लिए कर रहे हैं लोग के पास दस रूपे पान खाने के लिए नहीं है लेकिन भोजपूरी में बात करेगा मज़ा आएगा अराम से यार जब कोई गाली देता है या कुछ ऐसा बोलता है तब ही तो लगता है कि वो फील आया की",hi,1.0
wavs/lk_0010_bhojpuri_intro_032.wav,lk,bhojpuri,8.84,जब कोई गाली दितता है या कुछ हैसा बूलता है तब ही तो लगता है कि उ फील आया कि,wavs/lk_0010_bhojpuri_intro.wav,305.352,314.195,"नमस्ते सर गुड़ू बॉर्निंग रहुआ का हाल बा रहुआ कैसन बानी अमार नाम लोकेश कुमार बा और हम बनी और हम पड़ी अमार नाम लोकेश कुमार पड़ी और हम येक्सिस इलेक्ट्रानिक्स से बात करत बानी करत बानी करत बानी करत बानी हमनी के सैमसन प्रोडक्ट्स के रीजिनल डिस्ट्रिब्यूटर बानी रीजिनल डिस्ट्रिब्यूटर हैं अभी रहुआ के रहुआ से के एक मिनट बात कर सकत बनी सकत बात कर सकत बनी एक मिनट टाइम लेवे के समय ना ले तो चिंता ना करिए पर इसमें पर इसमें बात अभी रहुआ से एक मिनट बात कर सकती बानी और यह सकती पानी का क्या मतलब होता है सक्ति बानी आप लोगों से एक मिनट आप लोगों से आप से एक मिनट रहुआ से एक मिनट बार बार कर सकती यह कितना अजीब लगता है वहाँ सब कोई को बहुचपुरी आता है अब इसका क्या मतलब है कि हम बस ये जानने के चाहत बनी की रववा के आफिस में या फैक्टरी में डिस्प्ले चाही की साइन बोर्ड वीडियो वॉल, मॉनिटर, टीवी, एसी कि कुछ जरूरत भाई नहीं कि यही तो बोलिए कंपनी में हां टीवी के एसी हां व्यवस्था का करेंगे स्मगल करेंगे का व्यवस्ता करा लेंगे व्यवस्ता खोजता नहीं अब ये requirement का क्या बनेगा जरुवत भी बनेगा न requirement तो फिर जरुवत ही होगा अगर अभी जरुवत ना हानी तो कोई बात ना बा तो बताई हां यह बहुत जरूरी बात है कि यह है नहीं कि दूसर बनी कभी-कभी दूसर भी बनी और किसमें एक्टिव ज्यादा रहते ये बहुत सौने की बात है भोजपूरी में तो हम मज़े के लिए कर रहे हैं लोग के पास दस रूपे पान खाने के लिए नहीं है लेकिन भोजपूरी में बात करेगा मज़ा आएगा अराम से यार जब कोई गाली देता है या कुछ ऐसा बोलता है तब ही तो लगता है कि वो फील आया की",hi,1.0
wavs/lk_0010_bhojpuri_intro_033.wav,lk,bhojpuri,10.11,रवब़ा थी थी वोप्लग,wavs/lk_0010_bhojpuri_intro.wav,314.035,324.14,"नमस्ते सर गुड़ू बॉर्निंग रहुआ का हाल बा रहुआ कैसन बानी अमार नाम लोकेश कुमार बा और हम बनी और हम पड़ी अमार नाम लोकेश कुमार पड़ी और हम येक्सिस इलेक्ट्रानिक्स से बात करत बानी करत बानी करत बानी करत बानी हमनी के सैमसन प्रोडक्ट्स के रीजिनल डिस्ट्रिब्यूटर बानी रीजिनल डिस्ट्रिब्यूटर हैं अभी रहुआ के रहुआ से के एक मिनट बात कर सकत बनी सकत बात कर सकत बनी एक मिनट टाइम लेवे के समय ना ले तो चिंता ना करिए पर इसमें पर इसमें बात अभी रहुआ से एक मिनट बात कर सकती बानी और यह सकती पानी का क्या मतलब होता है सक्ति बानी आप लोगों से एक मिनट आप लोगों से आप से एक मिनट रहुआ से एक मिनट बार बार कर सकती यह कितना अजीब लगता है वहाँ सब कोई को बहुचपुरी आता है अब इसका क्या मतलब है कि हम बस ये जानने के चाहत बनी की रववा के आफिस में या फैक्टरी में डिस्प्ले चाही की साइन बोर्ड वीडियो वॉल, मॉनिटर, टीवी, एसी कि कुछ जरूरत भाई नहीं कि यही तो बोलिए कंपनी में हां टीवी के एसी हां व्यवस्था का करेंगे स्मगल करेंगे का व्यवस्ता करा लेंगे व्यवस्ता खोजता नहीं अब ये requirement का क्या बनेगा जरुवत भी बनेगा न requirement तो फिर जरुवत ही होगा अगर अभी जरुवत ना हानी तो कोई बात ना बा तो बताई हां यह बहुत जरूरी बात है कि यह है नहीं कि दूसर बनी कभी-कभी दूसर भी बनी और किसमें एक्टिव ज्यादा रहते ये बहुत सौने की बात है भोजपूरी में तो हम मज़े के लिए कर रहे हैं लोग के पास दस रूपे पान खाने के लिए नहीं है लेकिन भोजपूरी में बात करेगा मज़ा आएगा अराम से यार जब कोई गाली देता है या कुछ ऐसा बोलता है तब ही तो लगता है कि वो फील आया की",hi,1.0
wavs/lk_0011_natural_001.wav,lk,english,16.7,"Okay, let's give it another chance. So is there a need for any televisions for conference rooms for meeting rooms or for any reception area purpose? If you're looking for something really normal",wavs/lk_0011_natural.wav,0.0,16.699,okay let's give it another chance so is there a need for any televisions for conference rooms for meeting rooms or for any reception area purpose if you're looking for something really normal of like consumer electronics like televisions which we use in shops and display areas or do you require some professional commercial displays if you require anything do let us know it would be a great help the main difference is the usage time the warranty brightness and reliability the warranty comes we take care of the warranty we only do we only do service management what is it called I just don't remember but anything the brightness well speaking of brightness it really matters when you are displaying something when you're displaying an advertisement in the on the shop and the reliability comes to us because we take care of shipping and logistics and we deliver after after seal service as well we take care of that we are completely answerable of the after sale service which we provide that's extremely important to us uh it's not just about the orders the purchase value and the the quantity of customers we would like to have we would love to have basically a good quality of customers who use our products who give us regular feedback who who just pat our backs and scold us as well when you are ex when we are at our extremely uh bad position and don't provide service the scolders they have a lift test us and do anything because we we are responsible we are we are answerable to their questions and if the screen will be used for many hours every day for roughly you can see 8 to 10 hours a day because at malls so the displays usually run for around eight hours or maybe more than that commercial displays usually shine there but if it is only for simple viewing a normal television may be enough we can suggest the right model based on your room size viewing distance and budget and for that we will need to visit for a very personalized experience a visit is essential and I would love to know your timings and your availability on the same would you like me to send me a few options on any of these channels the communication channels like whatsapp I can we can connect on whatsapp,en,1.0
wavs/lk_0011_natural_002.wav,lk,english,11.31,"like consumer electronics, like televisions which we use in shops",wavs/lk_0011_natural.wav,16.539,27.847,okay let's give it another chance so is there a need for any televisions for conference rooms for meeting rooms or for any reception area purpose if you're looking for something really normal of like consumer electronics like televisions which we use in shops and display areas or do you require some professional commercial displays if you require anything do let us know it would be a great help the main difference is the usage time the warranty brightness and reliability the warranty comes we take care of the warranty we only do we only do service management what is it called I just don't remember but anything the brightness well speaking of brightness it really matters when you are displaying something when you're displaying an advertisement in the on the shop and the reliability comes to us because we take care of shipping and logistics and we deliver after after seal service as well we take care of that we are completely answerable of the after sale service which we provide that's extremely important to us uh it's not just about the orders the purchase value and the the quantity of customers we would like to have we would love to have basically a good quality of customers who use our products who give us regular feedback who who just pat our backs and scold us as well when you are ex when we are at our extremely uh bad position and don't provide service the scolders they have a lift test us and do anything because we we are responsible we are we are answerable to their questions and if the screen will be used for many hours every day for roughly you can see 8 to 10 hours a day because at malls so the displays usually run for around eight hours or maybe more than that commercial displays usually shine there but if it is only for simple viewing a normal television may be enough we can suggest the right model based on your room size viewing distance and budget and for that we will need to visit for a very personalized experience a visit is essential and I would love to know your timings and your availability on the same would you like me to send me a few options on any of these channels the communication channels like whatsapp I can we can connect on whatsapp,en,1.0
wavs/lk_0011_natural_003.wav,lk,english,8.15,And display areas also do require some professional commercial displays,wavs/lk_0011_natural.wav,27.687,35.842,okay let's give it another chance so is there a need for any televisions for conference rooms for meeting rooms or for any reception area purpose if you're looking for something really normal of like consumer electronics like televisions which we use in shops and display areas or do you require some professional commercial displays if you require anything do let us know it would be a great help the main difference is the usage time the warranty brightness and reliability the warranty comes we take care of the warranty we only do we only do service management what is it called I just don't remember but anything the brightness well speaking of brightness it really matters when you are displaying something when you're displaying an advertisement in the on the shop and the reliability comes to us because we take care of shipping and logistics and we deliver after after seal service as well we take care of that we are completely answerable of the after sale service which we provide that's extremely important to us uh it's not just about the orders the purchase value and the the quantity of customers we would like to have we would love to have basically a good quality of customers who use our products who give us regular feedback who who just pat our backs and scold us as well when you are ex when we are at our extremely uh bad position and don't provide service the scolders they have a lift test us and do anything because we we are responsible we are we are answerable to their questions and if the screen will be used for many hours every day for roughly you can see 8 to 10 hours a day because at malls so the displays usually run for around eight hours or maybe more than that commercial displays usually shine there but if it is only for simple viewing a normal television may be enough we can suggest the right model based on your room size viewing distance and budget and for that we will need to visit for a very personalized experience a visit is essential and I would love to know your timings and your availability on the same would you like me to send me a few options on any of these channels the communication channels like whatsapp I can we can connect on whatsapp,en,1.0
wavs/lk_0011_natural_004.wav,lk,english,11.66,If you require anything do let us know it would be a great help The main difference is the usage time the warranty brightness and reliability,wavs/lk_0011_natural.wav,35.682,47.347,okay let's give it another chance so is there a need for any televisions for conference rooms for meeting rooms or for any reception area purpose if you're looking for something really normal of like consumer electronics like televisions which we use in shops and display areas or do you require some professional commercial displays if you require anything do let us know it would be a great help the main difference is the usage time the warranty brightness and reliability the warranty comes we take care of the warranty we only do we only do service management what is it called I just don't remember but anything the brightness well speaking of brightness it really matters when you are displaying something when you're displaying an advertisement in the on the shop and the reliability comes to us because we take care of shipping and logistics and we deliver after after seal service as well we take care of that we are completely answerable of the after sale service which we provide that's extremely important to us uh it's not just about the orders the purchase value and the the quantity of customers we would like to have we would love to have basically a good quality of customers who use our products who give us regular feedback who who just pat our backs and scold us as well when you are ex when we are at our extremely uh bad position and don't provide service the scolders they have a lift test us and do anything because we we are responsible we are we are answerable to their questions and if the screen will be used for many hours every day for roughly you can see 8 to 10 hours a day because at malls so the displays usually run for around eight hours or maybe more than that commercial displays usually shine there but if it is only for simple viewing a normal television may be enough we can suggest the right model based on your room size viewing distance and budget and for that we will need to visit for a very personalized experience a visit is essential and I would love to know your timings and your availability on the same would you like me to send me a few options on any of these channels the communication channels like whatsapp I can we can connect on whatsapp,en,1.0
wavs/lk_0011_natural_005.wav,lk,english,6.83,The warranty comes we take care of the warranty we only do,wavs/lk_0011_natural.wav,47.187,54.018,okay let's give it another chance so is there a need for any televisions for conference rooms for meeting rooms or for any reception area purpose if you're looking for something really normal of like consumer electronics like televisions which we use in shops and display areas or do you require some professional commercial displays if you require anything do let us know it would be a great help the main difference is the usage time the warranty brightness and reliability the warranty comes we take care of the warranty we only do we only do service management what is it called I just don't remember but anything the brightness well speaking of brightness it really matters when you are displaying something when you're displaying an advertisement in the on the shop and the reliability comes to us because we take care of shipping and logistics and we deliver after after seal service as well we take care of that we are completely answerable of the after sale service which we provide that's extremely important to us uh it's not just about the orders the purchase value and the the quantity of customers we would like to have we would love to have basically a good quality of customers who use our products who give us regular feedback who who just pat our backs and scold us as well when you are ex when we are at our extremely uh bad position and don't provide service the scolders they have a lift test us and do anything because we we are responsible we are we are answerable to their questions and if the screen will be used for many hours every day for roughly you can see 8 to 10 hours a day because at malls so the displays usually run for around eight hours or maybe more than that commercial displays usually shine there but if it is only for simple viewing a normal television may be enough we can suggest the right model based on your room size viewing distance and budget and for that we will need to visit for a very personalized experience a visit is essential and I would love to know your timings and your availability on the same would you like me to send me a few options on any of these channels the communication channels like whatsapp I can we can connect on whatsapp,en,1.0
wavs/lk_0011_natural_006.wav,lk,english,5.78,We only do service management,wavs/lk_0011_natural.wav,53.858,59.633,okay let's give it another chance so is there a need for any televisions for conference rooms for meeting rooms or for any reception area purpose if you're looking for something really normal of like consumer electronics like televisions which we use in shops and display areas or do you require some professional commercial displays if you require anything do let us know it would be a great help the main difference is the usage time the warranty brightness and reliability the warranty comes we take care of the warranty we only do we only do service management what is it called I just don't remember but anything the brightness well speaking of brightness it really matters when you are displaying something when you're displaying an advertisement in the on the shop and the reliability comes to us because we take care of shipping and logistics and we deliver after after seal service as well we take care of that we are completely answerable of the after sale service which we provide that's extremely important to us uh it's not just about the orders the purchase value and the the quantity of customers we would like to have we would love to have basically a good quality of customers who use our products who give us regular feedback who who just pat our backs and scold us as well when you are ex when we are at our extremely uh bad position and don't provide service the scolders they have a lift test us and do anything because we we are responsible we are we are answerable to their questions and if the screen will be used for many hours every day for roughly you can see 8 to 10 hours a day because at malls so the displays usually run for around eight hours or maybe more than that commercial displays usually shine there but if it is only for simple viewing a normal television may be enough we can suggest the right model based on your room size viewing distance and budget and for that we will need to visit for a very personalized experience a visit is essential and I would love to know your timings and your availability on the same would you like me to send me a few options on any of these channels the communication channels like whatsapp I can we can connect on whatsapp,en,1.0
wavs/lk_0011_natural_007.wav,lk,english,11.21,what is it called I just don't remember but anything the brightness well speaking of brightness it really matters,wavs/lk_0011_natural.wav,59.473,70.687,okay let's give it another chance so is there a need for any televisions for conference rooms for meeting rooms or for any reception area purpose if you're looking for something really normal of like consumer electronics like televisions which we use in shops and display areas or do you require some professional commercial displays if you require anything do let us know it would be a great help the main difference is the usage time the warranty brightness and reliability the warranty comes we take care of the warranty we only do we only do service management what is it called I just don't remember but anything the brightness well speaking of brightness it really matters when you are displaying something when you're displaying an advertisement in the on the shop and the reliability comes to us because we take care of shipping and logistics and we deliver after after seal service as well we take care of that we are completely answerable of the after sale service which we provide that's extremely important to us uh it's not just about the orders the purchase value and the the quantity of customers we would like to have we would love to have basically a good quality of customers who use our products who give us regular feedback who who just pat our backs and scold us as well when you are ex when we are at our extremely uh bad position and don't provide service the scolders they have a lift test us and do anything because we we are responsible we are we are answerable to their questions and if the screen will be used for many hours every day for roughly you can see 8 to 10 hours a day because at malls so the displays usually run for around eight hours or maybe more than that commercial displays usually shine there but if it is only for simple viewing a normal television may be enough we can suggest the right model based on your room size viewing distance and budget and for that we will need to visit for a very personalized experience a visit is essential and I would love to know your timings and your availability on the same would you like me to send me a few options on any of these channels the communication channels like whatsapp I can we can connect on whatsapp,en,1.0
wavs/lk_0011_natural_008.wav,lk,english,4.54,"when you are displaying something, when you're displaying an advertisement in the",wavs/lk_0011_natural.wav,70.527,75.063,okay let's give it another chance so is there a need for any televisions for conference rooms for meeting rooms or for any reception area purpose if you're looking for something really normal of like consumer electronics like televisions which we use in shops and display areas or do you require some professional commercial displays if you require anything do let us know it would be a great help the main difference is the usage time the warranty brightness and reliability the warranty comes we take care of the warranty we only do we only do service management what is it called I just don't remember but anything the brightness well speaking of brightness it really matters when you are displaying something when you're displaying an advertisement in the on the shop and the reliability comes to us because we take care of shipping and logistics and we deliver after after seal service as well we take care of that we are completely answerable of the after sale service which we provide that's extremely important to us uh it's not just about the orders the purchase value and the the quantity of customers we would like to have we would love to have basically a good quality of customers who use our products who give us regular feedback who who just pat our backs and scold us as well when you are ex when we are at our extremely uh bad position and don't provide service the scolders they have a lift test us and do anything because we we are responsible we are we are answerable to their questions and if the screen will be used for many hours every day for roughly you can see 8 to 10 hours a day because at malls so the displays usually run for around eight hours or maybe more than that commercial displays usually shine there but if it is only for simple viewing a normal television may be enough we can suggest the right model based on your room size viewing distance and budget and for that we will need to visit for a very personalized experience a visit is essential and I would love to know your timings and your availability on the same would you like me to send me a few options on any of these channels the communication channels like whatsapp I can we can connect on whatsapp,en,1.0
wavs/lk_0011_natural_009.wav,lk,english,16.23,"on the shop and the reliability comes to us because we take care of shipping and logistics and we deliver after seal service as well, we take care of that.",wavs/lk_0011_natural.wav,74.903,91.138,okay let's give it another chance so is there a need for any televisions for conference rooms for meeting rooms or for any reception area purpose if you're looking for something really normal of like consumer electronics like televisions which we use in shops and display areas or do you require some professional commercial displays if you require anything do let us know it would be a great help the main difference is the usage time the warranty brightness and reliability the warranty comes we take care of the warranty we only do we only do service management what is it called I just don't remember but anything the brightness well speaking of brightness it really matters when you are displaying something when you're displaying an advertisement in the on the shop and the reliability comes to us because we take care of shipping and logistics and we deliver after after seal service as well we take care of that we are completely answerable of the after sale service which we provide that's extremely important to us uh it's not just about the orders the purchase value and the the quantity of customers we would like to have we would love to have basically a good quality of customers who use our products who give us regular feedback who who just pat our backs and scold us as well when you are ex when we are at our extremely uh bad position and don't provide service the scolders they have a lift test us and do anything because we we are responsible we are we are answerable to their questions and if the screen will be used for many hours every day for roughly you can see 8 to 10 hours a day because at malls so the displays usually run for around eight hours or maybe more than that commercial displays usually shine there but if it is only for simple viewing a normal television may be enough we can suggest the right model based on your room size viewing distance and budget and for that we will need to visit for a very personalized experience a visit is essential and I would love to know your timings and your availability on the same would you like me to send me a few options on any of these channels the communication channels like whatsapp I can we can connect on whatsapp,en,1.0
